Country,Year,Data_Source,Data_Quality_Flag,Population_Total,Birth_Rate_per_1000,Death_Rate_per_1000,Population_Growth_pct,Fertility_Rate,Life_Expectancy_Years,Urbanization_pct,Infant_Mortality_per_1000,GDP_USD,GDP_per_Capita_USD,GDP_Growth_pct,Inflation_pct,Unemployment_pct,Trade_pct_of_GDP,CP_Birth_Rate,CP_Death_Rate,CP_Life_Expectancy,CP_Fertility_Rate,CP_Urbanization_pct,CP_Median_Age,CP_Pop_Growth_pct
United States,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,340110988,10.6,9,0.976421684505429,1.6265,78.890243902439,80.1247798047184,5.5,28750956130731.2,84534.0407841548,2.79300127716779,2.94952520485207,4.022,18.8672542761173,,,,,,,
Uruguay,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3368017,14.302,9.494,0.347483697847475,2.041,77.285,95.0800002298303,7.5,57680327998.6689,17125.9016800298,0.370741257681345,8.66626987079328,7.488,29.7796503521901,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3379283,13.726,9.581,0.333941294134426,1.966,77.351,95.1585424955685,7.1,57480787465.2716,17009.7584207276,1.68979822971775,9.6394134763508,7.841,26.408824007798,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3388438,12.707,9.488,0.270549143036717,1.824,77.618,95.2288235732042,6.8,65005997963.4822,19184.6502617082,1.74037643374211,6.2180938256186,7.89,25.145371984263,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3394534,11.687,9.53,0.179744266709225,1.681,77.527,95.2942581176758,6.5,65344577415.7535,19249.9404677501,0.164777608940113,7.60653360377047,8.336,25.0839482757882,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3397206,10.894,9.754,0.0786838170441181,1.567,77.503,95.3479309082031,6.2,62222313618.8454,18315.7316980028,0.928351141267498,7.88198870879619,8.836,25.5953195465501,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3398968,10.41,9.219,0.0518527053450753,1.497,78.381,95.3997650146484,6.1,53559359261.826,15757.5355995779,-7.35732706484723,9.75640636078194,10.413,26.9383357061246,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3396695,10.071,11.726,-0.0668956092956434,1.446,75.434,95.4497146606445,6.1,60739084240.8633,17881.818721099,5.84427312558179,7.74791402314762,9.328,32.6890012389126,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3390913,9.958,10.832,-0.170369337727093,1.425,76.468,95.4977416992188,6.1,70594110920.0358,20818.6146091144,4.48622703072073,9.10437983075437,7.877,34.2195682970828,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3388081,9.871,9.783,-0.0835522251458198,1.409,78.138,95.5439605712891,6.1,77991666837.7382,23019.4221560046,0.742128785315927,5.86910359896119,8.355,27.8311784836698,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uruguay,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,3386588,9.802,9.933,-0.0440759548302792,1.397,78.287,95.5981951588181,6.2,80961511073.5797,23906.5133029408,3.10825478066172,4.84914366613156,8.209,28.1133586789336,12.75,9.24,78.19,1.76,96.0,35.5,0.26
Uzbekistan,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,30749346,23.982,6.005,1.72657003352444,2.583,71.33,50.6597328186035,18.6,86196264755.3105,2803.19018021751,7.21877350820803,8.75188196737508,5.15,24.2516309254713,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,31284568,23.513,5.963,1.7256215086876,2.564,71.58,50.6572189331055,17.4,86138288644.171,2753.37951427589,5.93215079993293,8.130886695236,5.16,23.5690774910396,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,31819178,23.196,5.962,1.69442489458676,2.57,71.737,50.6787376403809,16.4,69703222282.7278,2190.60411562888,4.39527463349263,13.8757425441635,5.83,31.7259364427974,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,32373490,24.007,5.933,1.72706882389247,2.713,71.999,50.5814971923828,15.6,58695899092.1083,1813.08530813664,5.55919572919288,17.5241796514055,5.392,48.1004643198249,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,32964701,24.722,5.97,1.80974442927918,2.869,72.093,50.5920104980469,14.9,67293639798.3996,2041.38480729431,6.77992399655236,14.5257359560687,4.936,54.6812449292944,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,33586372,25.634,6.467,1.86830671569358,3.062,71.461,50.7670402526855,14.4,66443265418.3086,1978.28051860763,1.56334277260515,12.8677297362606,5.293,49.7100794069323,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,34243696,26.45,6.32,1.9382099918182,3.273,71.681,50.9269905090332,13.9,77340060003.0347,2258.51964119278,8.03468312640049,10.8492397508122,5.364,48.9022118660316,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,34938955,26.524,6.048,2.00999064709715,3.396,72.147,50.9847412109375,13.5,90095926567.4359,2578.66689394219,6.00134232203442,11.4466436998836,4.456,48.2774323514434,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,35652307,26.465,6.206,2.02114614047908,3.5,72.388,50.9964841114568,13.1,102641879248.764,2878.96879292451,6.29141635082311,9.95659071258018,4.434,53.3934105660482,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Uzbekistan,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,36361859,25.557,6.034,1.97065383660565,3.486,72.528,50.9986686706543,12.8,114965293466.611,3161.70010632875,6.49999999997677,9.62825465956682,4.439,47.8248681337627,15.85,5.4,75.03,1.73,50.0,30.1,0.86
Vanuatu,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,266101,32.788,5.654,2.22716537972059,3.952,70.163,24.8626945764242,15.4,759690180.951654,2854.89412272653,3.96591946444873,2.48326875660439,5.168,53.4428389598783,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,272087,32.506,5.621,2.22459321328248,3.915,70.397,24.8654875642873,15.3,804323576.861028,2956.12644801489,3.47154471544715,0.842069084035061,5.197,58.6828502332405,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,278507,32.083,5.619,2.3321325606252,3.875,70.5,24.7644441456437,15.2,880043284.399407,3159.86055790126,4.41266598569969,3.08452624403546,5.247,47.3840329665813,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,285259,31.429,5.56,2.39543458138902,3.834,70.626,24.2729727045038,15.2,914727908.137793,3206.65748718811,2.90023027256446,2.33096379566866,5.353,49.3042790088418,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,291985,30.717,5.494,2.33048915705222,3.79,70.783,23.5024668917075,15.1,936526267.622513,3207.44650452083,3.24118765540442,2.76252019386111,5.444,44.0991368078176,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,298858,29.941,5.739,2.32661131084294,3.738,70.385,22.4186852094794,15.1,909421043.508407,3042.98711598286,-4.99249142889525,5.32935073101715,4.046,38.1561436781061,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,305868,29.334,5.797,2.31850921412366,3.696,69.952,22.2501822422475,15.1,950394006.532514,3107.20312858002,-1.55229489129462,2.34328358208953,4.776,41.3512708727878,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,313046,28.673,5.167,2.31965082626492,3.647,71.302,22.2541249733107,14.9,1055031360.57356,3370.21191956953,5.18622862422562,6.67930581887121,5.077,38.8614040607385,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,320409,28.05,5.083,2.32481600892244,3.596,71.477,22.2651966823901,14.7,1115861055.72463,3482.61458237637,2.093743250054,11.1825017088175,5.011,47.7658035707568,21.95,3.97,74.87,2.72,26.0,23.0,1.67
Vanuatu,2024,World Bank Open Data (API) | citypopulation.de (supplement),Good,327777,27.651,5.018,2.27351944261437,3.569,71.654,22.2866933360645,14.4,1117972034.22642,3410.77023167097,0.942185362275907,,4.988,56.4414833897542,21.95,3.97,74.87,2.72,26.0,23.0,1.67
"Venezuela, RB",2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,30573972,18.604,6.026,1.0518040406043,2.253,73.004,88.9539804079292,16.5,125449241571.391,4103.1384987005,-6.22137102671199,121.738085297503,6.139,56.3088298623156,,,,,,,
"Venezuela, RB",2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,30765720,18.262,6.572,0.62520243689416,2.217,72.002,88.9914428378712,21.2,112915034262.314,3670.15737848208,-17.0403345996548,254.948534781816,5.319,37.405116400958,,,,,,,
"Venezuela, RB",2017,World Bank Open Data (API) | citypopulation.de (supplement),Good,30565323,17.931,6.8,-0.653495206896492,2.183,71.903,89.0287726100378,21.2,115883275162.586,3791.33160682077,-15.6714088720003,,5.045,36.7007231546829,,,,,,,
"Venezuela, RB",2018,World Bank Open Data (API) | citypopulation.de (supplement),Good,29807592,17.33,6.685,-2.51030049026678,2.151,72.641,89.0659636921159,21.2,102021093964.682,3422.65467014854,-19.6553415972227,,5.468,45.2357431258052,,,,,,,
"Venezuela, RB",2019,World Bank Open Data (API) | citypopulation.de (supplement),Good,28938098,16.299,6.802,-2.96041293052007,2.131,72.766,89.1030100517924,21.2,73014084091.3,2523.11275230667,-27.6579678662627,,5.89,31.6103396861621,,,,,,,
"Venezuela, RB",2020,World Bank Open Data (API) | citypopulation.de (supplement),Good,28444077,15.542,7.202,-1.72190477685565,2.116,72.369,89.1399056567545,21.2,42838020721.1995,1506.0436210041,-29.9985699155957,,7.53,27.0787487486774,,,,,,,
"Venezuela, RB",2021,World Bank Open Data (API) | citypopulation.de (supplement),Good,28237826,15.219,7.862,-0.727752243229035,2.105,71.536,89.1766444746891,21.2,56614976854.5499,2004.93397949792,0.955433428579269,,7.027,19.8357406889896,,,,,,,
"Venezuela, RB",2022,World Bank Open Data (API) | citypopulation.de (supplement),Good,28213017,15.025,7.347,-0.087895947265923,2.088,72.566,89.2132204732836,21.2,89013255584.7499,3155.04207099687,8.00091310654791,,5.646,16.7278456474645,,,,,,,
"Venezuela, RB",2023,World Bank Open Data (API) | citypopulation.de (supplement),Good,28300854,15.087,7.56,0.310851368612458,2.079,72.514,89.249627620225,21.2,102376526555.948,3617.43594578269,4.00168591128376,,5.407,18.3098612842232,,,,,,,
"Venezuela, RB",2024,World Bank Open Data (API) | citypopulation.de (supplement),Good,28405543,15.231,7.678,0.369232130679939,2.077,72.673,89.285859883201,21.2,119802963257.783,4217.59102643391,5.29999999999984,,5.321,24.390047796336,,,,,,,
Viet Nam,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,92823254,18.498,6.153,1.23975403093124,2.1,73.955,32.3810945365679,15.5,239258328381.741,2577.56885340113,6.98715430598611,0.631200905175754,1.848,136.954480212362,,,,,,,
Viet Nam,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,94000117,17.313,6.195,1.25988366517733,2,73.984,32.8476189285136,15.2,257096001177.982,2735.0604380416,6.69000892660424,2.66824816969082,1.848,136.674626750318,,,,,,,
Viet Nam,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,95176977,16.764,6.238,1.24420473643635,1.985,74.026,33.3625963003742,14.9,281353605986.903,2956.10992127753,6.94019037359206,3.52025688811617,1.874,152.097926201777,,,,,,,
Viet Nam,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,96237319,15.438,6.263,1.10791395242199,1.88,74.1,33.9410227821412,14.5,310106478394.659,3222.31003125366,7.46500685572751,3.53962805942641,1.161,154.966449745823,,,,,,,
Viet Nam,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,97173776,15.513,6.3,0.968366698803348,1.943,74.211,34.6239134999511,14.1,334365270496.667,3440.90025375434,7.35926270105006,2.7958236745225,1.681,154.819009531422,,,,,,,
Viet Nam,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,98079191,15.234,5.813,0.927434295850725,1.957,75.383,35.5706676299742,13.7,346615738537.796,3534.03953482647,2.86541320912272,3.22093436652514,2.103,157.329843791999,,,,,,,
Viet Nam,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,98935098,14.735,6.653,0.868883560805873,1.942,74.145,36.6540656426603,13.3,366474752771.009,3704.1935590038,2.55372852648131,1.83471554810444,2.383,182.395375109965,,,,,,,
Viet Nam,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,99680655,14.272,6.488,0.750756665157789,1.927,74.502,37.5478515625,12.9,413445230668.578,4147.69777213621,8.53750046755788,3.15650749963129,1.57,176.670558956218,,,,,,,
Viet Nam,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,100352192,13.831,6.577,0.671429250652247,1.913,74.588,38.1298904418945,12.4,433857681378.291,4323.35031982451,5.06502391455075,3.25289282667662,1.645,156.631547433057,,,,,,,
Viet Nam,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,100987686,13.423,6.646,0.631267006487247,1.895,74.736,38.4900703430176,12,476388230307.175,4717.29028732449,7.09118746633975,3.62109273885843,1.602,164.852729357653,,,,,,,
Virgin Islands (U.S.),2015,World Bank Open Data (API) | citypopulation.de (supplement),Good,107712,13.2,7.3,-0.157703864887906,2.11,79.0170731707317,94.9413319098685,,3663000000,34007.3529411765,-0.425079702444208,,11.649,,,,,,,,
Virgin Islands (U.S.),2016,World Bank Open Data (API) | citypopulation.de (supplement),Good,107516,13,7.5,-0.182132486647949,2.09,79.1682926829268,94.9941093874829,,3798000000,35324.9748874586,1.6008537886873,,11.734,,,,,,,,
Virgin Islands (U.S.),2017,World Bank Open Data (API) | citypopulation.de (supplement),Good,107281,12.8,7.7,-0.218811336994337,2.08,79.3682926829268,95.0366785523929,,3794000000,35365.0693039774,-0.735294117647058,,11.445,,,,,,,,
Virgin Islands (U.S.),2018,World Bank Open Data (API) | citypopulation.de (supplement),Good,107001,12.6,7.9,-0.261338011929093,2.06,79.5195121951219,95.0676784538999,,3923000000,36663.2087550584,1.87830687830687,,11.703,,,,,,,,
Virgin Islands (U.S.),2019,World Bank Open Data (API) | citypopulation.de (supplement),Good,106669,12.3,8.2,-0.310759832621892,2.05,79.6682926829268,95.0857481413049,,4121000000,38633.5298915336,2.90833549727343,,11.774,,,,,,,,
Virgin Islands (U.S.),2020,World Bank Open Data (API) | citypopulation.de (supplement),Good,106290,12.1,8.4,-0.35593743409178,2.03,79.819512195122,95.0974024521293,,4229000000,39787.3741650202,-1.61493817814787,,14.366,,,,,,,,
Virgin Islands (U.S.),2021,World Bank Open Data (API) | citypopulation.de (supplement),Good,105870,11.8,8.6,-0.395928119020198,2.01,80.0682926829268,95.1604310610968,,4507000000,42571.0777368471,3.66760707873814,,13.508,,,,,,,,
Virgin Islands (U.S.),2022,World Bank Open Data (API) | citypopulation.de (supplement),Good,105413,11.6,8.8,-0.432595819529278,2,80.319512195122,95.2171514724412,,4672000000,44320.909185774,-1.31123206333498,,12.092,,,,,,,,
Virgin Islands (U.S.),2023,World Bank Open Data (API) | citypopulation.de (supplement),Partial,104917,11.4,9,-0.471640678399366,1.98,80.519512195122,95.2740790945924,,,,,,11.358,,,,,,,,
Virgin Islands (U.S.),2024,World Bank Open Data (API) | citypopulation.de (supplement),Partial,104377,11.1,9.2,-0.516021671191835,1.97,80.7707317073171,95.3312197036061,,,,,,11.423,,,,,,,,
West Bank and Gaza,2015,World Bank Open Data (API) | citypopulation.de (supplement),Good,4270092,32.87,3.318,2.29048005844149,3.977,74.577,85.2182174537886,15.8,13972400000,3272.15432360708,3.72129967114788,1.43161145810476,23.005,,,,,,,,
West Bank and Gaza,2016,World Bank Open Data (API) | citypopulation.de (supplement),Good,4367088,32.274,3.262,2.24610527580178,3.887,74.917,85.3377390706351,15.2,15405400000,3527.61382413178,8.86461881995935,-0.219106604907316,23.939,,,,,,,,
West Bank and Gaza,2017,World Bank Open Data (API) | citypopulation.de (supplement),Good,4454805,31.432,3.218,1.98868634871278,3.771,75.216,85.3782255354,14.6,16128000000,3620.36048715937,1.41936756294787,0.212570934228881,25.677,,,,,,,,
West Bank and Gaza,2018,World Bank Open Data (API) | citypopulation.de (supplement),Good,4569087,30.529,3.217,2.5330114844554,3.674,75.38,85.5351131070872,14.1,16276600000,3562.33094270256,1.22707737782703,-0.195107773730735,26.256,,,,,,,,
West Bank and Gaza,2019,World Bank Open Data (API) | citypopulation.de (supplement),Good,4685306,29.708,3.134,2.51178246264674,3.591,75.811,85.8136174183656,13.6,17133500000,3656.85827137011,1.36268746558062,1.58018333639455,25.34,,,,,,,,
West Bank and Gaza,2020,World Bank Open Data (API) | citypopulation.de (supplement),Good,4803269,28.877,3.391,2.48654993848325,3.511,74.998,86.0741183743925,13.2,15531700000,3233.56863835858,-11.3184661065134,-0.735332001092191,25.895,,,,,,,,
West Bank and Gaza,2021,World Bank Open Data (API) | citypopulation.de (supplement),Good,4922749,28.225,3.768,2.45703865277568,3.442,73.89,86.334956387337,12.8,18109000000,3678.63565662194,7.01198227592003,1.23748102831369,26.39,,,,,,,,
West Bank and Gaza,2022,World Bank Open Data (API) | citypopulation.de (supplement),Good,5043612,27.575,2.992,2.42553777623863,3.375,76.662,86.5961423216016,12.3,19165500000,3799.95527015163,4.08276027347105,3.74122391852077,24.42,,,,,,,,
West Bank and Gaza,2023,World Bank Open Data (API) | citypopulation.de (supplement),Good,5165775,27.062,7.198,2.39326476511584,3.311,65.17,86.8576870415886,16.8,17847900000,3455.02852911712,-4.55580428525744,5.87110177678988,,,,,,,,,
West Bank and Gaza,2024,World Bank Open Data (API) | citypopulation.de (supplement),Good,5289152,26.465,5.87,2.36027908447521,3.25,69.213,87.1196014117004,17,13711100000,2592.30591217647,-26.5575264529877,53.6691458303782,,,,,,,,,
"Yemen, Rep.",2015,World Bank Open Data (API) | citypopulation.de (supplement),Good,31159379,35.938,5.773,3.04025873247851,4.617,66.761,32.3883178702702,41.6,42444490073.8555,1362.1738120601,-27.9945462502541,,17.9,16.6876783951821,,,,,,,
