Country,Region_Name,Region_Type,Reference_Date,Population,Area_km2,Data_Source,Notes
South Korea,Gyeonggi-do,Province/Metro City,2020-11-01,13511676,10170.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,1980-11-01,2689376,10533.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,1990-11-01,2810194,10533.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,2000-11-01,2978502,10533.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,2010-11-01,3160154,10533.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,2015-11-01,3334524,10533.0,citypopulation.de,
South Korea,Gyeongsangnam-do[South Gyeongsang],Province/Metro City,2020-11-01,3333056,10533.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,1980-11-01,1230101,1032.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,1990-11-01,1922608,1032.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,2000-11-01,2475139,1032.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,2010-11-01,2662509,1032.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,2015-11-01,2890451,1032.0,citypopulation.de,
South Korea,Incheon,Province/Metro City,2020-11-01,2945454,1032.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,1980-11-01,462941,1849.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,1990-11-01,514605,1849.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,2000-11-01,513260,1849.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,2010-11-01,531905,1849.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,2015-11-01,605619,1849.0,citypopulation.de,
South Korea,Jeju-do,Province/Metro City,2020-11-01,670858,1849.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,1980-11-01,2923191,12252.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,1990-11-01,2507439,12252.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,2000-11-01,1996456,12252.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,2010-11-01,1741499,12252.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,2015-11-01,1799044,12252.0,citypopulation.de,
South Korea,Jeollanam-do[South Jeolla],Province/Metro City,2020-11-01,1788807,12252.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,1980-11-01,97357,465.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,1990-11-01,90502,465.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,2000-11-01,80031,465.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,2010-11-01,81447,465.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,2015-11-01,204088,465.0,citypopulation.de,
South Korea,Sejong,Province/Metro City,2020-11-01,353933,465.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,1980-11-01,8364379,605.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,1990-11-01,10612577,605.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,2000-11-01,9895217,605.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,2010-11-01,9794304,605.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,2015-11-01,9904312,605.0,citypopulation.de,
South Korea,Seoul,Province/Metro City,2020-11-01,9586195,605.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,1980-11-01,544290,1060.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,1990-11-01,805355,1060.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,2000-11-01,1014428,1060.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,2010-11-01,1082567,1060.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,2015-11-01,1166615,1060.0,citypopulation.de,
South Korea,Ulsan,Province/Metro City,2020-11-01,1135423,1060.0,citypopulation.de,
Vietnam,An Giang,Province,1999-04-01,2044376,3537.0,citypopulation.de,
Vietnam,An Giang,Province,2009-04-01,2142709,3537.0,citypopulation.de,
Vietnam,An Giang,Province,2019-04-01,1908352,3537.0,citypopulation.de,
Vietnam,Bắc Giang,Province,1999-04-01,1492899,3896.0,citypopulation.de,
Vietnam,Bắc Giang,Province,2009-04-01,1554131,3896.0,citypopulation.de,
Vietnam,Bắc Giang,Province,2019-04-01,1803950,3896.0,citypopulation.de,
Vietnam,Bắc Kạn,Province,1999-04-01,275165,4860.0,citypopulation.de,
Vietnam,Bắc Kạn,Province,2009-04-01,293826,4860.0,citypopulation.de,
Vietnam,Bắc Kạn,Province,2019-04-01,313905,4860.0,citypopulation.de,
Vietnam,Bạc Liêu,Province,1999-04-01,735130,2669.0,citypopulation.de,
Vietnam,Bạc Liêu,Province,2009-04-01,856518,2669.0,citypopulation.de,
Vietnam,Bạc Liêu,Province,2019-04-01,907236,2669.0,citypopulation.de,
Vietnam,Bắc Ninh,Province,1999-04-01,942106,823.0,citypopulation.de,
Vietnam,Bắc Ninh,Province,2009-04-01,1024472,823.0,citypopulation.de,
Vietnam,Bắc Ninh,Province,2019-04-01,1368840,823.0,citypopulation.de,
Vietnam,Bà Rịa - Vũng Tàu,Province,1999-04-01,796186,1981.0,citypopulation.de,
Vietnam,Bà Rịa - Vũng Tàu,Province,2009-04-01,996682,1981.0,citypopulation.de,
Vietnam,Bà Rịa - Vũng Tàu,Province,2019-04-01,1148313,1981.0,citypopulation.de,
Vietnam,Bến Tre,Province,1999-04-01,1298959,2395.0,citypopulation.de,
Vietnam,Bến Tre,Province,2009-04-01,1255946,2395.0,citypopulation.de,
Vietnam,Bến Tre,Province,2019-04-01,1288463,2395.0,citypopulation.de,
Vietnam,Bình Định,Province,1999-04-01,1460727,6066.0,citypopulation.de,
Vietnam,Bình Định,Province,2009-04-01,1486465,6066.0,citypopulation.de,
Vietnam,Bình Định,Province,2019-04-01,1486918,6066.0,citypopulation.de,
Vietnam,Bình Dương,Province,1999-04-01,716661,2695.0,citypopulation.de,
Vietnam,Bình Dương,Province,2009-04-01,1481550,2695.0,citypopulation.de,
Vietnam,Bình Dương,Province,2019-04-01,2426561,2695.0,citypopulation.de,
Vietnam,Bình Phước,Province,1999-04-01,653926,6877.0,citypopulation.de,
